Language_ID,Glottocode,Feature_ID,Value
Tapirape_Apyawa,,SPIDER,SPIDER__0
Tapirape_Apyawa,,SPIDER_MONKEY,?
Tapirape_Apyawa,,SQUIRREL,SQUIRREL__2
Tapirape_Apyawa,,STAND,STAND__7
Tapirape_Apyawa,,STAR,STAR__0
Tapirape_Apyawa,,STAY,?
Tapirape_Apyawa,,STINGRAY,STINGRAY__0
Tapirape_Apyawa,,STOMACH,?
Tapirape_Apyawa,,STONE,STONE__0
Tapirape_Apyawa,,STRONG,STRONG__0
Tapirape_Apyawa,,SUCK,SUCK__0
Tapirape_Apyawa,,SUN,SUN__0
Tapirape_Apyawa,,SURUBIM,?
Tapirape_Apyawa,,SWEEP,SWEEP__1
Tapirape_Apyawa,,SWEET,SWEET__0
Tapirape_Apyawa,,SWEET_POTATO,SWEET_POTATO__0
Tapirape_Apyawa,,SWIM,SWIM__0
Tapirape_Apyawa,,TAIL,TAIL__0
Tapirape_Apyawa,,TAPIR,TAPIR__0
Tapirape_Apyawa,,TAYRA,?
Tapirape_Apyawa,,TEACH,TEACH__0_1
Tapirape_Apyawa,,TELL,TELL__0
Tapirape_Apyawa,,TERMINATE,TERMINATE__0
Tapirape_Apyawa,,TERMITE,?
Tapirape_Apyawa,,TESTICLES,?
Tapirape_Apyawa,,THAT,THAT__3
Tapirape_Apyawa,,THICK,?
Tapirape_Apyawa,,THING,THING__0
Tapirape_Apyawa,,THIS,THIS__1
Tapirape_Apyawa,,THORN,THORN__1
Tapirape_Apyawa,,THREE,THREE__0
Tapirape_Apyawa,,THROAT,?
Tapirape_Apyawa,,THUNDER,?
Tapirape_Apyawa,,TICK,TICK__0
Tapirape_Apyawa,,TIE,TIE__1
Tapirape_Apyawa,,TIMBO_LIANA,?
Tapirape_Apyawa,,TINAMOU,?
Tapirape_Apyawa,,TIRED,TIRED__0
Tapirape_Apyawa,,TOBACCO,TOBACCO__0_1
Tapirape_Apyawa,,TODAY,?
Tapirape_Apyawa,,TOMORROW,TOMORROW__1
Tapirape_Apyawa,,TONGUE,TONGUE__0
Tapirape_Apyawa,,TOOTH,TOOTH__0
Tapirape_Apyawa,,TOUCAN,TOUCAN__0
Tapirape_Apyawa,,TRAHIRA_FISH,TRAHIRA_FISH__0
Tapirape_Apyawa,,TREE,TREE__0
Tapirape_Apyawa,,TUCUMA_PALM,?
Tapirape_Apyawa,,TURTLE,TURTLE__0
Tapirape_Apyawa,,TWO,TWO__0
Tapirape_Apyawa,,UGLY,UGLY__6
Tapirape_Apyawa,,UNCLE_MOBR,UNCLE_MOBR__0
Tapirape_Apyawa,,UNTIE,UNTIE__7
Tapirape_Apyawa,,URINATE,?
Tapirape_Apyawa,,VEIN,?
Tapirape_Apyawa,,VILLAGE,VILLAGE__0
Tapirape_Apyawa,,VILLAGE_SQUARE,VILLAGE_SQUARE__2
Tapirape_Apyawa,,VOMIT,?
Tapirape_Apyawa,,VULTURE,VULTURE__0
Tapirape_Apyawa,,WAKE_UP,WAKE_UP__0
Tapirape_Apyawa,,WALK,WALK__0
Tapirape_Apyawa,,WANT,WANT__0
Tapirape_Apyawa,,WASH,WASH__1
Tapirape_Apyawa,,WASP,WASP__0
Tapirape_Apyawa,,WATER,WATER__1
Tapirape_Apyawa,,WATERFALL,WATERFALL__0_1
Tapirape_Apyawa,,WAX,?
Tapirape_Apyawa,,WE_EXCL,WE_EXCL__0
Tapirape_Apyawa,,WE_INCL,WE_INCL__1
Tapirape_Apyawa,,WEAVE,?
Tapirape_Apyawa,,WET,WET__0
Tapirape_Apyawa,,WHAT,WHAT__0
Tapirape_Apyawa,,WHITE,WHITE__0
Tapirape_Apyawa,,WHO,WHO__0
Tapirape_Apyawa,,WIFE,WIFE__1
Tapirape_Apyawa,,WILD_CAT,WILD_CAT__0_2
Tapirape_Apyawa,,WIND,WIND__0
Tapirape_Apyawa,,WING,WING__0
Tapirape_Apyawa,,WOMAN,WOMAN__0
Tapirape_Apyawa,,WOODPECKER,?
Tapirape_Apyawa,,WORM_EARTH,WORM_EARTH__0
Tapirape_Apyawa,,WOUND,WOUND__0
Tapirape_Apyawa,,YELLOW,YELLOW__0
Tapirape_Apyawa,,YESTERDAY,YESTERDAY__2
Tapirape_Apyawa,,YOU_PL,YOU_PL__0
Tapirape_Apyawa,,YOU_SG,YOU_SG__0
Tembe,,ABOVE,ABOVE__0_1_2_3
Tembe,,ACAI_PALM,?
Tembe,,AFTER,AFTER__0
Tembe,,AGOUTI,AGOUTI__0
Tembe,,ALL,ALL__0
Tembe,,ALONE,?
Tembe,,ANACONDA,ANACONDA__0_1_2
Tembe,,ANATTO,ANATTO__0
Tembe,,ANT,ANT__0
Tembe,,ANTEATER,ANTEATER__0
Tembe,,ARM,ARM__0
Tembe,,ARMADILLO,ARMADILLO__0
Tembe,,ARRIVE,ARRIVE__0
Tembe,,ARROW,ARROW__0
Tembe,,ASHES,ASHES__0_1
Tembe,,AXE,AXE__0
Tembe,,BACK,BACK__0
Tembe,,BAD,BAD__0_4
Tembe,,BAMBOO,BAMBOO__0
Tembe,,BANANA,BANANA__0
Tembe,,BASKET,BASKET__0
Tembe,,BAT,BAT__0
Tembe,,BATHE,BATHE__0
Tembe,,BE_HUNGRY,?
Tembe,,BE_WRONG,BE_WRONG__0
Tembe,,BEADS,BEADS__0
Tembe,,BEANS,BEANS__0
Tembe,,BEARD,BEARD__1
Tembe,,BEAUTIFUL,?
Tembe,,BEE,BEE__0
Tembe,,BELLYBUTTON,BELLYBUTTON__0
Tembe,,BELOW,?
Tembe,,BENCH,?
Tembe,,BIG,BIG__0
Tembe,,BIRD,BIRD__0
Tembe,,BITE,BITE__0
Tembe,,BLACK,BLACK__0
Tembe,,BLOOD,BLOOD__0
Tembe,,BLOW,BLOW__0
Tembe,,BLUE,BLUE__0
Tembe,,BODY,BODY__0_2
Tembe,,BONE,BONE__0
Tembe,,BOW,BOW__0_1
Tembe,,BOY,BOY__0
Tembe,,BRANCH,BRANCH__0
Tembe,,BRAZIL_NUT,BRAZIL_NUT__4
Tembe,,BREAK,BREAK__0_1_2
Tembe,,BREAST,BREAST__0
Tembe,,BREATHE,BREATHE__0
Tembe,,BROTHER,?
Tembe,,BROTHER_OLDER_OF_WOMAN,BROTHER_OLDER_OF_WOMAN__0
Tembe,,BURN_INTR,BURN_INTR__0_1
Tembe,,BURY,BURY__0
Tembe,,BUTTERFLY,BUTTERFLY__0
Tembe,,BUTTOCKS,?
Tembe,,CALABASH,CALABASH__0_1
Tembe,,CANOE,CANOE__0
Tembe,,CAPUCHIN_MONKEY,CAPUCHIN_MONKEY__0
Tembe,,CAPYBARA,?
Tembe,,CARA_ROOT,CARA_ROOT__0
Tembe,,CASHEW,CASHEW__0
Tembe,,CENTIPEDE,CENTIPEDE__1
Tembe,,CHIEF,?
Tembe,,CHILD,?
Tembe,,CICADA,CICADA__0
Tembe,,CLAW,?
Tembe,,CLOUD,CLOUD__0_1
Tembe,,COATI,COATI__0
Tembe,,COCKROACH,COCKROACH__0
Tembe,,COCOA,COCOA__0_5
Tembe,,COLD,COLD__0
Tembe,,COMB,COMB__0_1_2
Tembe,,COME,COME__0
Tembe,,CORN,CORN__0
Tembe,,COTTON,COTTON__0
Tembe,,CRAB,CRAB__0
Tembe,,CRICKET_ZOOL,CRICKET_ZOOL__0
Tembe,,CRY,CRY__0
Tembe,,CURASSOW,CURASSOW__0
Tembe,,CUT,CUT__0
Tembe,,DANCE,DANCE__0
Tembe,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__0
Tembe,,DAUGHTER_OF_WOMAN,DAUGHTER_OF_WOMAN__0
Tembe,,DAY,DAY__0
Tembe,,DEER,DEER__1
Tembe,,DEFECATE,DEFECATE__1
Tembe,,DIE,DIE__0
Tembe,,DIG,?
Tembe,,DIRTY,DIRTY__0
Tembe,,DO,DO__0
Tembe,,DOG,DOG__0
Tembe,,DOOR,DOOR__0
Tembe,,DRAW,DRAW__0
Tembe,,DREAM,?
Tembe,,DRINK_V,DRINK_V__0_1
Tembe,,DRY,DRY__0
Tembe,,DRY_STATE,DRY_STATE__0
Tembe,,EAR,EAR__0
Tembe,,EARTH,EARTH__0
Tembe,,EAT_TR.,EAT_TR.__0
Tembe,,EGG,EGG__0
Tembe,,ELECTRIC_EEL,?
Tembe,,ENTER,ENTER__0
Tembe,,EYE,EYE__0
Tembe,,FACE,FACE__0
Tembe,,FALL,FALL__0
Tembe,,FAR,FAR__2
Tembe,,FAT,FAT__0
Tembe,,FATHER,FATHER__1
Tembe,,FEAR,FEAR__0
Tembe,,FEATHER,FEATHER__2
Tembe,,FINGER,FINGER__1
Tembe,,FIRE,FIRE__0
Tembe,,FIREFLY,FIREFLY__1
Tembe,,FIREWOOD,FIREWOOD__0_1_2
Tembe,,FISH,FISH__0
Tembe,,FISHHOOK,?
Tembe,,FLAT,FLAT__0
Tembe,,FLEA,FLEA__0
Tembe,,FLESH,FLESH__1
Tembe,,FLOAT,FLOAT__0_1_6
Tembe,,FLOUR,FLOUR__0
Tembe,,FLOWER,FLOWER__0
Tembe,,FLY,FLY__0
Tembe,,FLY_INSECT,FLY_INSECT__0
Tembe,,FOOD,FOOD__0
Tembe,,FOOT,FOOT__0
Tembe,,FORGET,?
Tembe,,FOUR,FOUR__0
Tembe,,FROG,FROG__0
Tembe,,FRUIT,FRUIT__1
Tembe,,FULL,FULL__0
Tembe,,GATHER,GATHER__0
Tembe,,GENIPA,GENIPA__0
Tembe,,GETLOST,GETLOST__0
Tembe,,GIRL,GIRL__0
Tembe,,GIVE,GIVE__1
Tembe,,GNAT,GNAT__0
Tembe,,GO,GO__0
Tembe,,GO_UP,GO_UP__0
Tembe,,GOOD,GOOD__0
Tembe,,GRANDFATHER,GRANDFATHER__0
Tembe,,GRASS,GRASS__0_1
Tembe,,GREEN,GREEN__1
Tembe,,GREEN_IGUANA,GREEN_IGUANA__2
Tembe,,GROW,GROW__0
Tembe,,GUAN,GUAN__0
Tembe,,HAIR,HAIR__0
Tembe,,HAMMOCK,HAMMOCK__0
Tembe,,HAND,HAND__0
Tembe,,HAPPY,HAPPY__0
Tembe,,HAWK,HAWK__0
Tembe,,HEAD,HEAD__0_1
Tembe,,HEAL,HEAL__0
Tembe,,HEAR,HEAR__0_1
Tembe,,HEART,HEART__0
Tembe,,HEAVY,HEAVY__0
Tembe,,HEDGEHOG,HEDGEHOG__0
Tembe,,HELP,HELP__0
Tembe,,HEN,HEN__1
Tembe,,HERE,?
Tembe,,HIDE,HIDE__0
Tembe,,HIT,HIT__0
Tembe,,HOLE,HOLE__0
Tembe,,HONEY,?
Tembe,,HORN,HORN__1
Tembe,,HOT,HOT__0
Tembe,,HOUSE,HOUSE__0_1
Tembe,,HOWLER_MONKEY,HOWLER_MONKEY__2
Tembe,,HUMMINGBIRD,HUMMINGBIRD__0
Tembe,,HUNT,HUNT__2_13
Tembe,,HUSBAND,HUSBAND__0
Tembe,,I,I__0
Tembe,,INGA,?
Tembe,,INSIDE,?
Tembe,,JACARE,JACARE__0
Tembe,,JAGUAR,JAGUAR__0
Tembe,,JUMP,?
Tembe,,KILL,KILL__0_1
Tembe,,KING_FISHER,KING_FISHER__1
Tembe,,KNEE,KNEE__0
Tembe,,KNIFE,KNIFE__0
Tembe,,KNOW,KNOW__0
Tembe,,LAKE,LAKE__0
Tembe,,LARGE_ANT,?
Tembe,,LARGE_MANDI_FISH,LARGE_MANDI_FISH__0_2
Tembe,,LAUGH,LAUGH__0
Tembe,,LEAF,LEAF__0
Tembe,,LEARN,LEARN__0_1_2
Tembe,,LEAVE,?
Tembe,,LEG,LEG__0
Tembe,,LIE_DOWN,?
Tembe,,LIVER,LIVER__0
Tembe,,LIZARD,LIZARD__0
Tembe,,LONG,LONG__0
Tembe,,LOOK_AT,LOOK_AT__0
Tembe,,LOUSE,LOUSE__0
Tembe,,MACAW,MACAW__0
Tembe,,MAN,MAN__1
Tembe,,MANIOC,MANIOC__0
Tembe,,MANY,MANY__0
Tembe,,MEDICINE,MEDICINE__0
Tembe,,MILK,?
Tembe,,MOLD,MOLD__0
Tembe,,MONKEY,MONKEY__0
Tembe,,MOON,MOON__0
Tembe,,MORNING,?
Tembe,,MOSQUITO,MOSQUITO__0
Tembe,,MOTHER,MOTHER__0
Tembe,,MOTHER-IN-LAW_OF_MAN,MOTHER-IN-LAW_OF_MAN__0
Tembe,,MOUNTAIN,MOUNTAIN__0_1
Tembe,,MOUSTACHE,MOUSTACHE__0
Tembe,,MOUTH,MOUTH__0
Tembe,,MUD,?
Tembe,,NAIL,NAIL__0
Tembe,,NAME,NAME__0
Tembe,,NECK,NECK__1
Tembe,,NECKLACE,NECKLACE__0
Tembe,,NEST,NEST__0
Tembe,,NEW,NEW__0
Tembe,,NIGHT,NIGHT__0
Tembe,,NOSE,NOSE__0
Tembe,,NOW,?
Tembe,,OAR,OAR__0
Tembe,,OLD_ADJ,OLD_ADJ__10
Tembe,,ONE,ONE__1
Tembe,,OPEN,?
Tembe,,OPOSSUM,OPOSSUM__0
Tembe,,OTHER,OTHER__0
Tembe,,OWL,OWL__0
Tembe,,PACA,PACA__0
Tembe,,PACU_FISH,PACU_FISH__0
Tembe,,PAIN,PAIN__0
Tembe,,PAN,?
Tembe,,PAPAYA,PAPAYA__0
Tembe,,PARROT,PARROT__0
Tembe,,PATH,PATH__0
Tembe,,PEACH_PALM,?
Tembe,,PEANUT,PEANUT__0
Tembe,,PECCARY_COLLARED,PECCARY_COLLARED__2
Tembe,,PECCARY_WHITE-LIPPED,PECCARY_WHITE-LIPPED__0
Tembe,,PENIS,PENIS__0
Tembe,,PEPPER,PEPPER__0_1
Tembe,,PERSON,PERSON__0
Tembe,,PESTLE,?
Tembe,,PIERCE,PIERCE__0
Tembe,,PINEAPPLE,PINEAPPLE__0
Tembe,,PIRANHA,PIRANHA__0_1
Tembe,,PLAY,PLAY__0_1_2_3
Tembe,,PORRIDGE,PORRIDGE__0
Tembe,,PUMPKIN,PUMPKIN__0
Tembe,,PUT,PUT__0
Tembe,,RAIN,RAIN__0
Tembe,,RAT,RAT__0
Tembe,,RAW,RAW__4
Tembe,,RED,RED__0
Tembe,,REMEMBER,?
Tembe,,RETURN,RETURN__0
Tembe,,RIPE,RIPE__4
Tembe,,RIVER,RIVER__3
Tembe,,ROAST,?
Tembe,,ROOT,ROOT__0
Tembe,,ROPE,ROPE__0
Tembe,,ROUND,ROUND__0
Tembe,,ROW,?
Tembe,,RUN,RUN__0
Tembe,,SALIVA,SALIVA__0_1
Tembe,,SALT,SALT__0
Tembe,,SAND,SAND__0
Tembe,,SAY,SAY__1
Tembe,,SCARE,SCARE__0
Tembe,,SCORPION,SCORPION__0
Tembe,,SEE,SEE__1
Tembe,,SEED,SEED__0
Tembe,,SEEK,SEEK__0
Tembe,,SEND,SEND__0_1
Tembe,,SHADOW,?
Tembe,,SHAMAN,?
Tembe,,SHARPEN,SHARPEN__0
Tembe,,SHELL,SHELL__1
Tembe,,SHORT,?
Tembe,,SICK,SICK__0
Tembe,,SING,?
Tembe,,SIT_DOWN,SIT_DOWN__0
Tembe,,SKIN,SKIN__0
Tembe,,SKY,SKY__0
Tembe,,SLASH,SLASH__0
Tembe,,SLEEP,SLEEP__0
Tembe,,SLOTH,SLOTH__0
Tembe,,SMALL,SMALL__0
Tembe,,SMOKE_N,SMOKE_N__0_1
Tembe,,SNAIL,SNAIL__0
Tembe,,SNAKE,SNAKE__0
Tembe,,SNORE,SNORE__0
Tembe,,SON_OF_MAN,SON_OF_MAN__0_1
Tembe,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Tembe,,SOUR,SOUR__0
Tembe,,SPEAK,SPEAK__0
Tembe,,SPIDER,SPIDER__0
Tembe,,SPIDER_MONKEY,SPIDER_MONKEY__0
Tembe,,SQUIRREL,?
Tembe,,STAND,STAND__0
Tembe,,STAR,STAR__0
Tembe,,STAY,STAY__0
Tembe,,STINGRAY,STINGRAY__0
Tembe,,STOMACH,STOMACH__0
Tembe,,STONE,STONE__0
Tembe,,STRONG,STRONG__0
Tembe,,SUCK,SUCK__0
Tembe,,SUN,SUN__0
Tembe,,SURUBIM,SURUBIM__0
Tembe,,SWEEP,SWEEP__0
Tembe,,SWEET,SWEET__1
Tembe,,SWEET_POTATO,SWEET_POTATO__0
Tembe,,SWIM,SWIM__0
Tembe,,TAIL,TAIL__0
Tembe,,TAPIR,TAPIR__0
Tembe,,TAYRA,?
Tembe,,TEACH,TEACH__0_1
Tembe,,TELL,TELL__0
Tembe,,TERMINATE,TERMINATE__0
Tembe,,TERMITE,TERMITE__0
Tembe,,TESTICLES,TESTICLES__0
Tembe,,THAT,THAT__0
Tembe,,THICK,THICK__0
Tembe,,THING,THING__0
Tembe,,THIS,THIS__0
Tembe,,THORN,THORN__1
Tembe,,THREE,THREE__1_2_6
Tembe,,THROAT,THROAT__4
Tembe,,THUNDER,THUNDER__2_9
Tembe,,TICK,TICK__0
Tembe,,TIE,TIE__0
Tembe,,TIMBO_LIANA,TIMBO_LIANA__0
Tembe,,TINAMOU,TINAMOU__0
Tembe,,TIRED,TIRED__0
Tembe,,TOBACCO,TOBACCO__0_1
Tembe,,TODAY,?
Tembe,,TOMORROW,TOMORROW__1
Tembe,,TONGUE,TONGUE__0
Tembe,,TOOTH,TOOTH__2
Tembe,,TOUCAN,TOUCAN__0
Tembe,,TRAHIRA_FISH,TRAHIRA_FISH__0
Tembe,,TREE,TREE__0
Tembe,,TUCUMA_PALM,TUCUMA_PALM__0
Tembe,,TURTLE,TURTLE__4
Tembe,,TWO,TWO__0
Tembe,,UGLY,UGLY__1
Tembe,,UNCLE_MOBR,UNCLE_MOBR__0
Tembe,,UNTIE,UNTIE__0
Tembe,,URINATE,URINATE__0
Tembe,,VEIN,VEIN__1
Tembe,,VILLAGE,?
Tembe,,VILLAGE_SQUARE,VILLAGE_SQUARE__0
Tembe,,VOMIT,VOMIT__3
Tembe,,VULTURE,VULTURE__0
Tembe,,WAKE_UP,?
Tembe,,WALK,WALK__0
Tembe,,WANT,WANT__0
Tembe,,WASH,WASH__0
Tembe,,WASP,WASP__0
Tembe,,WATER,WATER__1
Tembe,,WATERFALL,WATERFALL__0_1_2_3
Tembe,,WAX,?
Tembe,,WE_EXCL,WE_EXCL__0
Tembe,,WE_INCL,WE_INCL__1
Tembe,,WEAVE,?
Tembe,,WET,WET__0
Tembe,,WHAT,WHAT__0
Tembe,,WHITE,WHITE__0
Tembe,,WHO,WHO__2
Tembe,,WIFE,WIFE__0
Tembe,,WILD_CAT,WILD_CAT__0
Tembe,,WIND,WIND__0
Tembe,,WING,WING__0_1
Tembe,,WOMAN,WOMAN__0
Tembe,,WOODPECKER,WOODPECKER__0
Tembe,,WORM_EARTH,WORM_EARTH__0
Tembe,,WOUND,?
Tembe,,YELLOW,YELLOW__2
Tembe,,YESTERDAY,?
Tembe,,YOU_PL,?
Tembe,,YOU_SG,YOU_SG__0
Guajajara,,ABOVE,ABOVE__0_3
Guajajara,,ACAI_PALM,ACAI_PALM__0_1
Guajajara,,AFTER,AFTER__0
Guajajara,,AGOUTI,AGOUTI__0
Guajajara,,ALL,ALL__0
Guajajara,,ALONE,?
Guajajara,,ANACONDA,ANACONDA__0_1
Guajajara,,ANATTO,ANATTO__0
Guajajara,,ANT,ANT__0
Guajajara,,ANTEATER,ANTEATER__0
Guajajara,,ARM,ARM__0
Guajajara,,ARMADILLO,ARMADILLO__0
Guajajara,,ARRIVE,ARRIVE__0
Guajajara,,ARROW,ARROW__0
Guajajara,,ASHES,ASHES__0_1
Guajajara,,AXE,AXE__3_4
Guajajara,,BACK,BACK__0
Guajajara,,BAD,BAD__0
Guajajara,,BAMBOO,BAMBOO__0
Guajajara,,BANANA,BANANA__0
Guajajara,,BASKET,BASKET__0_4
Guajajara,,BAT,BAT__0
Guajajara,,BATHE,BATHE__0
Guajajara,,BE_HUNGRY,?
Guajajara,,BE_WRONG,BE_WRONG__0
Guajajara,,BEADS,BEADS__0
Guajajara,,BEANS,BEANS__0
Guajajara,,BEARD,BEARD__1
Guajajara,,BEAUTIFUL,?
Guajajara,,BEE,BEE__0
Guajajara,,BELLYBUTTON,BELLYBUTTON__0
Guajajara,,BELOW,?
Guajajara,,BENCH,?
Guajajara,,BIG,BIG__0
Guajajara,,BIRD,BIRD__0
Guajajara,,BITE,BITE__0
Guajajara,,BLACK,BLACK__0
Guajajara,,BLOOD,BLOOD__0
Guajajara,,BLOW,BLOW__0
Guajajara,,BLUE,BLUE__0_2
Guajajara,,BODY,BODY__0_2
Guajajara,,BONE,BONE__0
Guajajara,,BOW,BOW__0_1
Guajajara,,BOY,BOY__0
Guajajara,,BRANCH,BRANCH__0
Guajajara,,BRAZIL_NUT,BRAZIL_NUT__4
Guajajara,,BREAK,BREAK__2
Guajajara,,BREAST,BREAST__0
Guajajara,,BREATHE,BREATHE__0_1
Guajajara,,BROTHER,?
Guajajara,,BROTHER_OLDER_OF_WOMAN,BROTHER_OLDER_OF_WOMAN__0
Guajajara,,BURN_INTR,BURN_INTR__0_1
Guajajara,,BURY,BURY__0
Guajajara,,BUTTERFLY,BUTTERFLY__0
Guajajara,,BUTTOCKS,?
Guajajara,,CALABASH,CALABASH__1
Guajajara,,CANOE,CANOE__0
Guajajara,,CAPUCHIN_MONKEY,CAPUCHIN_MONKEY__0
Guajajara,,CAPYBARA,CAPYBARA__0
Guajajara,,CARA_ROOT,CARA_ROOT__0
Guajajara,,CASHEW,CASHEW__0
Guajajara,,CENTIPEDE,CENTIPEDE__0_1
Guajajara,,CHIEF,?
Guajajara,,CHILD,?
Guajajara,,CICADA,CICADA__0
Guajajara,,CLAW,?
Guajajara,,CLOUD,CLOUD__0_1
Guajajara,,COATI,COATI__0
Guajajara,,COCKROACH,COCKROACH__0
Guajajara,,COCOA,COCOA__0
Guajajara,,COLD,COLD__2
Guajajara,,COMB,COMB__0_1_2
Guajajara,,COME,COME__0
Guajajara,,CORN,CORN__1
Guajajara,,COTTON,COTTON__0
Guajajara,,CRAB,CRAB__1
Guajajara,,CRICKET_ZOOL,CRICKET_ZOOL__0
Guajajara,,CRY,CRY__0
Guajajara,,CURASSOW,CURASSOW__0
Guajajara,,CUT,CUT__0
Guajajara,,DANCE,DANCE__4
Guajajara,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__0
Guajajara,,DAUGHTER_OF_WOMAN,?
Guajajara,,DAY,DAY__0
Guajajara,,DEER,DEER__1
Guajajara,,DEFECATE,DEFECATE__1
Guajajara,,DIE,DIE__0
Guajajara,,DIG,?
Guajajara,,DIRTY,DIRTY__4
Guajajara,,DO,DO__0
Guajajara,,DOG,DOG__0
Guajajara,,DOOR,?
Guajajara,,DRAW,DRAW__0_2
Guajajara,,DREAM,?
Guajajara,,DRINK_V,DRINK_V__0_1
Guajajara,,DRY,DRY__0
Guajajara,,DRY_STATE,DRY_STATE__0
Guajajara,,EAR,EAR__0
Guajajara,,EARTH,EARTH__0
Guajajara,,EAT_TR.,EAT_TR.__0
Guajajara,,EGG,EGG__0
Guajajara,,ELECTRIC_EEL,ELECTRIC_EEL__0
Guajajara,,ENTER,ENTER__1
Guajajara,,EYE,EYE__0
Guajajara,,FACE,FACE__0
Guajajara,,FALL,FALL__0
Guajajara,,FAR,FAR__0
Guajajara,,FAT,FAT__0
Guajajara,,FATHER,FATHER__1
Guajajara,,FEAR,FEAR__0
Guajajara,,FEATHER,FEATHER__0_2
Guajajara,,FINGER,FINGER__1
Guajajara,,FIRE,FIRE__0
Guajajara,,FIREFLY,FIREFLY__2
Guajajara,,FIREWOOD,FIREWOOD__0_1_2
Guajajara,,FISH,FISH__0
Guajajara,,FISHHOOK,?
Guajajara,,FLAT,FLAT__0
Guajajara,,FLEA,FLEA__0
Guajajara,,FLESH,FLESH__0
Guajajara,,FLOAT,FLOAT__0
Guajajara,,FLOUR,FLOUR__0
Guajajara,,FLOWER,FLOWER__0
Guajajara,,FLY,FLY__0
Guajajara,,FLY_INSECT,FLY_INSECT__0
Guajajara,,FOOD,FOOD__0
Guajajara,,FOOT,FOOT__0
Guajajara,,FORGET,?
Guajajara,,FOUR,FOUR__0
Guajajara,,FROG,FROG__0
Guajajara,,FRUIT,FRUIT__0
Guajajara,,FULL,FULL__0
Guajajara,,GATHER,GATHER__0
Guajajara,,GENIPA,GENIPA__0
Guajajara,,GETLOST,GETLOST__1_2
Guajajara,,GIRL,GIRL__0
Guajajara,,GIVE,GIVE__1
Guajajara,,GNAT,GNAT__0
Guajajara,,GO,GO__0
Guajajara,,GO_UP,GO_UP__0
Guajajara,,GOOD,GOOD__0
Guajajara,,GRANDFATHER,GRANDFATHER__0
Guajajara,,GRASS,GRASS__0_1
Guajajara,,GREEN,GREEN__1
Guajajara,,GREEN_IGUANA,GREEN_IGUANA__2
Guajajara,,GROW,GROW__3
Guajajara,,GUAN,GUAN__0
Guajajara,,HAIR,HAIR__0
Guajajara,,HAMMOCK,HAMMOCK__0
Guajajara,,HAND,HAND__0
Guajajara,,HAPPY,HAPPY__0
Guajajara,,HAWK,HAWK__1_3
Guajajara,,HEAD,HEAD__0_1
Guajajara,,HEAL,HEAL__1
Guajajara,,HEAR,HEAR__0_1
Guajajara,,HEART,HEART__0
Guajajara,,HEAVY,HEAVY__0
Guajajara,,HEDGEHOG,HEDGEHOG__0
Guajajara,,HELP,HELP__0
Guajajara,,HEN,HEN__1
Guajajara,,HERE,?
Guajajara,,HIDE,HIDE__0
Guajajara,,HIT,HIT__0
Guajajara,,HOLE,HOLE__0
Guajajara,,HONEY,?
Guajajara,,HORN,HORN__1
Guajajara,,HOT,HOT__0
Guajajara,,HOUSE,HOUSE__1
Guajajara,,HOWLER_MONKEY,HOWLER_MONKEY__2
Guajajara,,HUMMINGBIRD,HUMMINGBIRD__0_1
Guajajara,,HUNT,HUNT__15_17
Guajajara,,HUSBAND,HUSBAND__0
Guajajara,,I,I__0
Guajajara,,INGA,?
Guajajara,,INSIDE,?
Guajajara,,JACARE,JACARE__0
Guajajara,,JAGUAR,JAGUAR__1_4
Guajajara,,JUMP,?
Guajajara,,KILL,KILL__0_1
Guajajara,,KING_FISHER,KING_FISHER__0_1
Guajajara,,KNEE,KNEE__2
Guajajara,,KNIFE,KNIFE__0
Guajajara,,KNOW,KNOW__0
Guajajara,,LAKE,LAKE__0
Guajajara,,LARGE_ANT,LARGE_ANT__0
Guajajara,,LARGE_MANDI_FISH,LARGE_MANDI_FISH__0
Guajajara,,LAUGH,LAUGH__0
Guajajara,,LEAF,LEAF__5
Guajajara,,LEARN,LEARN__0_1_2
Guajajara,,LEAVE,?
Guajajara,,LEG,LEG__0
Guajajara,,LIE_DOWN,?
Guajajara,,LIVER,LIVER__0
Guajajara,,LIZARD,LIZARD__0
Guajajara,,LONG,LONG__0
Guajajara,,LOOK_AT,LOOK_AT__0
Guajajara,,LOUSE,LOUSE__0
Guajajara,,MACAW,?
Guajajara,,MAN,MAN__1
Guajajara,,MANIOC,MANIOC__0
Guajajara,,MANY,MANY__0
Guajajara,,MEDICINE,MEDICINE__0
Guajajara,,MILK,?
Guajajara,,MOLD,MOLD__0
Guajajara,,MONKEY,MONKEY__0
Guajajara,,MOON,MOON__0
Guajajara,,MORNING,?
Guajajara,,MOSQUITO,MOSQUITO__0
Guajajara,,MOTHER,MOTHER__0
Guajajara,,MOTHER-IN-LAW_OF_MAN,MOTHER-IN-LAW_OF_MAN__0
Guajajara,,MOUNTAIN,MOUNTAIN__0_1
Guajajara,,MOUSTACHE,MOUSTACHE__0
Guajajara,,MOUTH,MOUTH__0
Guajajara,,MUD,?
Guajajara,,NAIL,NAIL__0
Guajajara,,NAME,NAME__0
Guajajara,,NECK,NECK__0
Guajajara,,NECKLACE,NECKLACE__0
